eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
79.48,-1.57,77.51,-2.0,144,0.00041534958,0.0,2.341462,-0.00047769313,0.12538478,0.4553041458129883,41,335872,4299.200065339915,335872
75.77,-1.55,74.28,-2.05,138,0.00050536066,0.0010579427,2.3763826,-0.00055171247,0.11816298,0.4650089740753174,42,344064,4358.215162737295,344064
77.95,-1.89,77.93,-1.26,138,0.00093103317,0.0028076172,2.3939276,-0.0009567137,0.12366051,0.49642008543014526,43,352256,4417.299820848741,352256
77.65,-1.23,76.67,-1.08,137,0.00029827966,8.138021e-05,2.3659375,-0.0002695186,0.09545282,0.5276664793491364,44,360448,4476.95470770821,360448
77.07,-1.2,77.91,-1.93,141,0.0012677484,0.009033203,2.3793118,-0.00016211858,0.09021366,0.5800883173942566,45,368640,4534.776753024198,368640
77.17,-0.95,74.86,-1.54,142,0.000972458,0.0020345051,2.3386376,-0.0004969689,0.109098725,0.5611386001110077,46,376832,4592.249180457555,376832
77.61,-1.58,76.51,-0.75,141,0.0013828039,0.0076090493,2.3039103,-0.00061493966,0.097576715,0.5915290713310242,47,385024,4649.946716683917,385024
76.44,-1.09,78.36,-1.62,138,0.00019133258,0.0,2.2826526,-7.592359e-05,0.087227486,0.6608428061008453,48,393216,4709.377023294568,393216
80.36,-1.44,75.73,-0.69,140,0.00039900257,0.00032552084,2.2338104,-6.786435e-05,0.120598495,0.5331527292728424,49,401408,4767.889021084644,401408
75.24,-1.44,72.92,-1.24,138,0.00046225206,0.0,2.2879894,-0.000331542,0.10980529,0.5378826260566711,50,409600,4827.086904363707,409600
75.58,-1.53,78.9,-1.33,138,0.0005765683,0.00036621094,2.2726872,-0.0006381513,0.11164806,0.6287207901477814,51,417792,4886.284252814017,417792
74.66,-1.85,76.29,-1.21,139,0.00040075913,0.0,2.3270671,-0.00020067231,0.10207661,0.6114572286605835,52,425984,4945.139167588204,425984
75.61,-1.58,73.57,-1.21,144,0.0014072623,0.008748372,2.279619,-0.00093288417,0.090871684,0.7154246866703033,53,434176,5001.922910770401,434176
75.75,-1.44,73.67,-0.86,136,0.001338222,0.00040690103,2.255458,-0.00020361033,0.10529301,0.5476761162281036,54,442368,5061.833731898107,442368
73.49,-1.53,78.02,-1.23,141,0.0025274795,0.03230794,2.194153,-0.0014443764,0.10136896,0.6383965015411377,55,450560,5119.65806595888,450560
75.96,-1.64,76.49,-1.24,137,0.000838038,0.0017089844,2.206062,-0.00065635005,0.12337562,0.627063125371933,56,458752,5179.028118306771,458752
73.13,-0.94,74.1,-1.48,143,0.0006679432,0.0,2.1819904,-0.00036060903,0.09382057,0.6205456852912903,57,466944,5236.194395065308,466944
72.13,-1.5,71.71,-1.25,135,0.00087288,0.00024414062,2.0973637,-0.00022603486,0.10144007,0.7006106376647949,58,475136,5296.556365809403,475136
78.63,-1.13,73.34,-1.27,141,0.0008241478,0.0,1.9583136,-0.00051828224,0.10934842,0.7081332206726074,59,483328,5354.427859319374,483328
75.15,-1.33,77.3,-1.05,141,0.0006736349,0.00012207031,1.8469911,-0.00045270566,0.102903366,0.7146008312702179,60,491520,5412.465943945572,491520
71.02,-0.52,73.94,-0.88,138,0.0007624842,0.0,1.685665,-0.00053651264,0.12212414,0.5658835768699646,61,499712,5471.520695773885,499712
77.25,-0.86,72.64,-0.87,143,0.0005194281,0.0,1.6387304,0.00019117491,0.106786735,0.580780416727066,62,507904,5528.6387555142865,507904
77.65,-0.69,73.31,-1.02,146,0.00035146208,0.0,1.5019935,-0.0005014366,0.10624645,0.6390472650527954,63,516096,5584.4567848593,516096
73.33,-1.17,74.48,-0.85,140,0.00077186135,4.0690105e-05,1.5604111,-0.00013194738,0.0772975,0.7158578932285309,64,524288,5642.74268681556,524288
73.93,-1.44,72.48,-1.34,139,0.0008806281,0.0024414062,1.5254341,-0.0008737436,0.112211466,0.7081035375595093,65,532480,5701.422334907576,532480
75.25,-0.95,74.5,-1.54,143,0.00038947817,0.00056966144,1.5391108,-0.0003541129,0.09439806,0.7007242143154144,66,540672,5758.573799109086,540672
74.29,-1.03,74.55,-1.47,146,0.00061437243,0.0029703777,1.511381,-0.000724449,0.09863111,0.6874845921993256,67,548864,5814.3147675143555,548864
77.1,-1.51,71.94,-1.0,141,0.0005753052,0.0005289714,1.5843893,-9.689061e-05,0.09129119,0.7122542858123779,68,557056,5872.358090669848,557056
77.61,-1.27,74.66,-1.32,142,0.0010438686,0.0059814453,1.5288311,-0.0008954115,0.10633897,0.7090526223182678,69,565248,5929.991744682193,565248
76.43,-1.04,72.34,-1.14,141,0.001767648,0.020100912,1.4616812,-0.0010773175,0.08585405,0.6683215796947479,70,573440,5987.853528726846,573440
74.08,-0.98,74.34,-1.02,144,0.000613545,4.0690105e-05,1.4169823,-0.00056977983,0.078191444,0.7018531262874603,71,581632,6044.654088012874,581632
74.22,-0.93,73.88,-1.02,143,0.00052586396,0.000773112,1.4199891,-0.0007780649,0.08159264,0.6704651415348053,72,589824,6101.55857559666,589824
75.31,-0.83,70.91,-1.27,141,0.0005426845,0.002400716,1.4597325,-0.0005359254,0.076887175,0.6736879348754883,73,598016,6159.5272671580315,598016
74.35,-0.6,72.78,-1.29,143,0.0043772454,0.023640951,1.35737,-0.0007563869,0.08246372,0.6208050847053528,74,606208,6216.802317652851,606208
73.3,-0.7,76.87,-1.17,146,0.00038681983,0.00032552084,1.3307313,-0.0006165553,0.08382673,0.5875497758388519,75,614400,6272.830961929634,614400
71.51,-0.92,74.61,-0.8,136,0.003033304,0.03194173,1.3650259,0.00016491876,0.0712548,0.5975392460823059,76,622592,6332.680622422136,622592
79.45,-0.7,75.77,-1.47,137,0.0012818949,0.012166341,1.3170388,-0.00028708033,0.07924851,0.5605830252170563,77,630784,6392.1144367540255,630784
76.86,-0.77,76.05,-0.87,139,0.0014890479,0.013916016,1.2607476,0.00024180883,0.08915057,0.5667873322963715,78,638976,6450.979591907933,638976
75.18,-1.01,80.3,-0.9,145,0.0030451815,0.025187174,1.2436663,-0.00035161743,0.09891108,0.5374871790409088,79,647168,6507.114823900163,647168
74.16,-0.91,77.51,-0.93,147,0.0027417142,0.024007162,1.2462131,-0.00039643748,0.08658275,0.6333641409873962,80,655360,6562.73484535329,655360
77.56,-0.76,79.05,-0.86,141,0.0015813295,0.015462239,1.2935048,-0.000108829154,0.08694541,0.5385000109672546,81,663552,6620.466028776951,663552
75.09,-0.37,75.31,-0.79,141,0.0032469474,0.03120931,1.3211092,-0.00022259013,0.0585899,0.4327380061149597,82,671744,6678.196815427393,671744
79.14,-0.78,77.59,-0.87,144,0.00039085015,0.00056966144,1.2399138,-0.0008097724,0.07620108,0.5633147060871124,83,679936,6735.067360624671,679936
79.31,-0.71,73.92,-1.0,138,0.005331526,0.048583984,1.1713293,-0.0005956401,0.083363734,0.5379302501678467,84,688128,6794.263242752291,688128
77.91,-1.0,75.82,-0.63,142,0.00081283314,0.0063069663,1.2186971,-0.00079737464,0.07681418,0.6139351427555084,85,696320,6851.762254888192,696320
80.23,-0.64,74.56,-0.83,142,0.0014950898,0.021809896,1.2310047,-0.00045614658,0.08066071,0.55732062458992,86,704512,6909.568202302791,704512
78.31,-0.5,75.11,-1.06,139,0.0022111286,0.017252604,0.96461123,-0.00087476097,0.07235629,0.5527012646198273,87,712704,6968.243443068117,712704
75.13,-0.52,76.52,-0.28,143,0.0011029706,0.0054117837,1.0595742,-0.0010044808,0.06559354,0.5507539510726929,88,720896,7025.448632407002,720896
81.55,-0.5,74.58,-0.57,136,0.0019906827,0.021850586,0.8565617,-0.0005138503,0.06808863,0.6493317186832428,89,729088,7085.4628925723955,729088
73.98,-0.34,76.93,-0.94,142,0.0039841584,0.052449543,0.9603615,0.00047701565,0.056245685,0.5658139884471893,90,737280,7142.775833969004,737280
79.02,-0.42,77.82,-0.73,136,0.0028555198,0.028401693,0.73990345,0.00068560353,0.07166519,0.6006008684635162,91,745472,7202.88289135322,745472
79.45,-0.36,76.71,-0.28,140,0.015857663,0.16052246,1.0006586,0.006851487,0.04654762,0.5747328698635101,92,753664,7261.079957840964,753664
75.03,-0.22,73.81,-0.11,148,0.0044763233,0.036295574,0.9644511,-0.0008865479,0.045183495,0.5665196180343628,93,761856,7316.281098765321,761856
76.19,-0.22,75.0,-0.47,139,0.0018171351,0.017333984,1.0888073,-0.0008245265,0.05843623,0.40790480375289917,94,770048,7375.045140337199,770048
71.75,-0.55,76.55,-0.24,139,0.0035847183,0.03918457,0.9113535,-0.0009796681,0.061304722,0.49221915006637573,95,778240,7433.900647372939,778240
73.67,-0.34,76.63,-0.85,137,0.0008574901,0.003133138,1.0103492,-0.0010248113,0.044903446,0.5604961216449738,96,786432,7493.494733552448,786432
76.47,-0.19,73.7,-0.73,139,0.010709646,0.110677086,0.90131015,0.001090692,0.04699629,0.5866864621639252,97,794624,7552.3632080303505,794624
75.84,-0.37,72.72,-0.73,142,0.0005794126,0.0014648438,0.955501,-0.00064960076,0.061576042,0.47632020711898804,98,802816,7610.02290503215,802816
78.37,-0.25,78.34,-0.51,148,0.010030892,0.0974528,0.6624909,0.002543663,0.062095005,0.37289702892303467,99,811008,7665.223552401178,811008
78.81,-0.06,74.87,-0.21,141,0.00910103,0.11702474,0.8615019,0.004524996,0.048054665,0.44889509677886963,100,819200,7723.07483755704,819200
78.47,-0.43,76.72,-0.29,138,0.00850833,0.08805338,0.725189,0.0015074107,0.049263716,0.5211859345436096,101,827392,7782.228436798789,827392
78.55,-0.47,78.37,-0.58,138,0.017333725,0.21813965,0.85202074,0.00832799,0.050956216,0.576134592294693,102,835584,7841.501039603725,835584
76.08,-0.69,77.6,-0.58,143,0.01704219,0.17586263,0.8078311,0.004500173,0.051890384,0.6409513354301453,103,843776,7898.701821345836,843776
77.18,-0.09,79.17,-0.11,138,0.0014248108,0.01167806,0.768243,-0.0016824007,0.038382355,0.5660008788108826,104,851968,7957.712815439329,851968
79.96,0.03,75.4,-0.23,135,0.0018762293,0.019205729,0.7071565,-0.0011719266,0.04916829,0.4678989052772522,105,860160,8018.255393566564,860160
77.16,-0.27,81.98,-0.33,139,0.0051248954,0.088541664,0.74854714,-0.00046373787,0.056652587,0.40624868869781494,106,868352,8077.047864148393,868352
82.79,-0.33,77.12,-0.08,139,0.00852891,0.1077067,0.5339084,0.003494731,0.047554433,0.5629278123378754,107,876544,8135.6066531687975,876544
83.85,-0.1,75.44,-0.3,139,0.004290935,0.060506184,0.6409618,0.0021795265,0.04433625,0.5916260182857513,108,884736,8194.411978517659,884736
78.56,-0.06,83.77,-0.04,143,0.009481902,0.10245768,0.5168245,0.0041310904,0.051751982,0.4248676300048828,109,892928,8251.662873019464,892928
82.83,-0.13,82.78,0.09,139,0.0018191069,0.026285807,0.6058348,0.0005451764,0.04078287,0.6188046634197235,110,901120,8310.37851568684,901120
88.88,-0.55,88.05,-0.12,140,0.0006639932,0.004272461,0.50532013,-0.0008314701,0.0668955,0.4450370669364929,111,909312,8368.612063949928,909312
86.05,-0.08,84.26,-0.37,143,0.003125596,0.04203288,0.5680952,0.0005984817,0.048928797,0.6030765175819397,112,917504,8425.87733729463,917504
81.16,0.29,84.44,-0.02,144,0.0066980976,0.08154297,0.43251744,0.0029803037,0.050609127,0.4953466057777405,113,925696,8482.656413705088,925696
90.84,-0.32,88.37,-0.15,145,0.003808209,0.049804688,0.46462497,0.001266076,0.05481897,0.5475064814090729,114,933888,8539.037819581106,933888
88.32,-0.42,85.52,-0.21,137,0.0015106812,0.015014648,0.3812553,-0.00045410453,0.05603185,0.5994610488414764,115,942080,8598.826066095382,942080
94.72,-0.18,86.33,-0.36,137,0.00047750468,0.004597982,0.44427958,-0.0009862062,0.04579681,0.6764459013938904,116,950272,8658.305523048155,950272
92.0,-0.35,81.36,-0.2,140,0.00067081745,0.0068766274,0.35346934,-0.00057035283,0.06433096,0.6468945741653442,117,958464,8716.486143382266,958464
84.6,0.06,80.54,-0.17,144,0.008212368,0.09370931,0.48568925,0.002059662,0.03990026,0.5089462995529175,118,966656,8773.139337892644,966656
87.38,-0.06,87.16,-0.26,143,0.003559523,0.042114258,0.38280404,0.0007088135,0.049871575,0.5060403048992157,119,974848,8830.15126198344,974848
78.43,-0.13,75.46,-0.17,144,0.009111659,0.0875651,0.57914644,0.00689703,0.047573373,0.5221547186374664,120,983040,8886.966733301058,983040
86.16,0.26,78.77,-0.26,137,0.00412821,0.051310223,0.45952034,0.0012512318,0.03806464,0.5155133903026581,121,991232,8946.709407807328,991232
74.82,0.16,86.91,-0.19,141,0.0027979799,0.042073566,0.58494014,0.0001538954,0.039251134,0.6258023679256439,122,999424,9004.80077955965,999424
86.15,0.04,84.37,0.09,139,0.013767958,0.11726888,0.42407036,0.004104596,0.04454514,0.4268161654472351,123,1007616,9063.40962540824,1007616
87.09,0.08,87.78,-0.32,142,0.0047824006,0.06953939,0.45596102,0.0010273092,0.063588776,0.41175270080566406,124,1015808,9120.892848987132,1015808
86.91,0.16,83.97,0.33,140,0.0004753056,0.0030110676,0.39752507,-0.0005929072,0.049857076,0.5637375712394714,125,1024000,9179.151563259773,1024000
95.36,0.02,83.74,-0.24,144,0.0005978108,0.00793457,0.46573603,-0.00092604273,0.040644333,0.4731966257095337,126,1032192,9235.88515401166,1032192
88.62,0.22,84.39,-0.25,137,0.0015345393,0.020670572,0.46937785,-0.0010735872,0.042601198,0.39492636919021606,127,1040384,9295.466402503662,1040384
85.72,0.54,79.41,-0.32,146,0.0007661912,0.0078125,0.5266879,-0.0010740665,0.03261974,0.27551203966140747,128,1048576,9351.478001551703,1048576
84.07,0.14,89.79,0.05,141,0.0051895455,0.046223957,0.61428124,0.0012325185,0.033436883,0.6225264072418213,129,1056768,9409.550681268796,1056768
87.89,0.03,96.09,0.0,137,0.0075978343,0.05928548,0.48702368,0.0024590727,0.04182777,0.6097211837768555,130,1064960,9468.951114380732,1064960
85.47,0.15,89.79,0.08,139,0.0047105523,0.04984538,0.6179284,0.0015991185,0.047923315,0.5106444656848907,131,1073152,9527.488025224768,1073152
91.72,0.46,83.53,-0.18,135,0.0011752114,0.0133463545,0.5386763,-0.001029054,0.033765417,0.45589083433151245,132,1081344,9588.1236768784,1081344
90.33,0.36,83.0,0.13,135,0.0035720777,0.042195637,0.5922454,-0.0009608353,0.0438735,0.660353273153305,133,1089536,9648.599076694809,1089536
90.06,0.32,94.35,0.04,142,0.005525553,0.051310223,0.449754,0.0007306252,0.03664401,0.5017286241054535,134,1097728,9706.151403407566,1097728
79.46,0.09,92.66,0.32,139,0.009860394,0.092692055,0.7171683,0.0053708353,0.04243837,0.48897624015808105,135,1105920,9765.063975331374,1105920
85.14,0.47,85.46,-0.32,137,0.003962423,0.04626465,0.5700392,0.0010823334,0.03168801,0.27253448963165283,136,1114112,9824.712028514594,1114112
86.32,0.31,83.94,0.09,136,0.0016252385,0.021077475,0.6890569,-0.0011288044,0.034274254,0.4996640682220459,137,1122304,9884.796136725694,1122304
80.09,0.34,80.66,0.09,141,0.0042864066,0.041585285,0.5785158,0.00047754755,0.04355054,0.5679300427436829,138,1130496,9942.711961658671,1130496
89.42,0.06,93.94,0.09,138,0.0013923729,0.018351236,0.62038416,-0.0014931605,0.049919415,0.62397301197052,139,1138688,10002.025006213225,1138688
83.68,0.03,89.67,-0.02,139,0.0011352032,0.01578776,0.6886697,-0.0013672087,0.039616983,0.6643895506858826,140,1146880,10060.680745497346,1146880
89.63,0.17,87.5,0.02,136,0.00050203834,0.0043945312,0.62789106,-0.001281545,0.028960956,0.7208835482597351,141,1155072,10120.584936478175,1155072
89.3,0.17,79.15,-0.3,137,0.0026946422,0.041300457,0.73354584,-0.0017144025,0.04445253,0.6166980564594269,142,1163264,10180.005468482152,1163264
85.66,0.43,88.49,0.16,140,0.010312251,0.096720375,0.5281616,0.0025240516,0.03343064,0.6753630340099335,143,1171456,10238.401945296675,1171456
82.3,0.06,87.37,0.35,140,0.0017059586,0.020222982,0.5300397,-0.00068708434,0.0659709,0.5015253126621246,144,1179648,10296.77541706618,1179648
87.36,0.33,85.92,0.45,137,0.0006409514,0.0059814453,0.568789,-0.0016373917,0.048239063,0.5128528773784637,145,1187840,10356.381402847357,1187840
89.89,0.56,86.6,0.13,137,0.0016357647,0.017333984,0.5799239,-0.0008545885,0.0337619,0.616659939289093,146,1196032,10416.049924449995,1196032
94.29,0.38,90.88,0.45,139,0.00074634637,0.0072021484,0.55293214,-0.001760757,0.04268254,0.6350724101066589,147,1204224,10474.804130447097,1204224
94.79,0.42,87.9,0.39,140,0.0006165195,0.0057779946,0.54130155,-0.00049832906,0.03696529,0.6207552254199982,148,1212416,10533.05507509876,1212416
102.27,0.58,85.57,-0.01,139,0.0007030457,0.0068359375,0.55058855,-0.0015225407,0.045169488,0.5074493885040283,149,1220608,10591.619796928018,1220608
90.21,0.11,90.41,0.06,141,0.0011065742,0.012125651,0.5702157,-0.001967557,0.046437364,0.5967655181884766,150,1228800,10649.645108970813,1228800
91.11,0.41,88.48,0.25,142,0.00095359207,0.008504231,0.5673999,-0.0022736418,0.032562096,0.6855502128601074,151,1236992,10707.247373657301,1236992
91.02,0.2,85.88,0.42,137,0.0029316498,0.03096517,0.6413551,-0.0006097888,0.033589695,0.6555402874946594,152,1245184,10766.776786611415,1245184
87.2,0.16,84.54,-0.02,144,0.016879307,0.083984375,0.36958814,0.0043548835,0.038666826,0.6177682280540466,153,1253376,10823.624716783874,1253376
89.33,0.03,87.07,-0.17,139,0.0011607824,0.012532552,0.43165565,-0.0019654727,0.0592872,0.685409665107727,154,1261568,10882.387057674117,1261568
90.03,0.22,92.9,0.18,142,0.0036527317,0.040039062,0.543771,0.0007400026,0.05554722,0.4135342836380005,155,1269760,10939.926617226563,1269760
97.12,0.45,98.81,0.24,142,0.0013665692,0.016072592,0.40223107,-0.00054941996,0.04559959,0.49801939725875854,156,1277952,10997.583820289,1277952
90.48,0.53,86.16,-0.18,142,0.0009626605,0.009073894,0.49171892,-0.0019063923,0.04032934,0.43564462661743164,157,1286144,11055.00463266857,1286144
89.96,0.31,86.54,0.12,147,0.0015314821,0.016479492,0.46380854,-0.0019937265,0.047465805,0.46633392572402954,158,1294336,11110.70501515828,1294336
93.33,0.46,93.77,0.04,142,0.0021838702,0.023885092,0.36671987,-0.00035810145,0.035871807,0.7105908691883087,159,1302528,11168.022391515784,1302528
97.17,0.18,90.82,-0.15,141,0.00047629233,0.0053710938,0.36785474,-0.0008695694,0.07123073,0.4812203049659729,160,1310720,11225.992928308435,1310720
93.22,0.46,94.0,0.02,138,0.0018009242,0.018595377,0.44582656,-0.001881851,0.04374029,0.4366813898086548,161,1318912,11285.109082064591,1318912
93.85,0.0,90.09,0.17,144,0.0014459742,0.018636068,0.51957613,-0.0005834549,0.058394413,0.5541917085647583,162,1327104,11341.938890848309,1327104
93.57,0.22,92.72,0.09,139,0.00044225153,0.0043945312,0.5178979,-0.0010490954,0.04835042,0.380954384803772,163,1335296,11400.607713277452,1335296
99.46,-0.05,106.69,0.56,136,0.0017772728,0.019083658,0.48640326,-0.00024081084,0.057430178,0.698766827583313,164,1343488,11460.777670516632,1343488
90.48,0.48,98.24,0.26,143,0.0015330607,0.016316732,0.61785555,-0.00034553,0.05152352,0.5387989580631256,165,1351680,11517.873762193136,1351680
97.37,0.33,99.74,0.3,139,0.0106332,0.06229655,0.36163068,0.0030070394,0.067345254,0.6200776696205139,166,1359872,11576.616662479937,1359872
91.07,0.56,106.88,0.68,146,0.017586788,0.10168457,0.51197267,0.0119459145,0.06208141,0.5301026105880737,167,1368064,11632.556464755908,1368064
92.18,0.58,90.7,0.53,140,0.036566556,0.09810384,0.33201176,0.0101625,0.044497732,0.5906215906143188,168,1376256,11690.917648187838,1376256
91.78,0.73,94.48,0.4,142,0.01779183,0.102986656,0.45264992,0.01500468,0.03050884,0.5053698122501373,169,1384448,11748.415902199224,1384448
94.78,0.34,90.27,0.22,146,0.019030016,0.0982666,0.40780878,0.004349479,0.086515546,0.40011119842529297,170,1392640,11804.272356549278,1392640
98.82,0.36,84.0,0.28,135,0.004991804,0.049886066,0.40805325,0.0020641703,0.0400574,0.4502171277999878,171,1400832,11864.66064832732,1400832
100.23,0.77,93.74,0.44,140,0.0064174333,0.051310223,0.29109737,0.002246383,0.041745532,0.4965933561325073,172,1409024,11923.138096830808,1409024
99.62,0.38,99.21,0.47,140,0.0071143867,0.058878582,0.38311616,0.0028981958,0.049212296,0.601776510477066,173,1417216,11981.495032761246,1417216
91.54,0.5,96.12,0.29,141,0.008966205,0.06351725,0.3828121,0.00256088,0.035978466,0.6898705065250397,174,1425408,12039.412149261683,1425408
100.49,0.76,101.63,0.26,144,0.0015226636,0.020263672,0.41647097,0.00023177876,0.039649036,0.528113067150116,175,1433600,12096.086007821374,1433600
100.59,0.83,97.76,0.26,148,0.00085454667,0.009724935,0.343107,-0.0016853424,0.045253467,0.5373846888542175,176,1441792,12151.37197903078,1441792
110.5,0.47,104.38,0.0,139,0.0025131395,0.03108724,0.35512972,0.0003950467,0.045696,0.6594103574752808,177,1449984,12210.265137405135,1449984
