eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
369.46,22.93,269,0.002092449,0.024414062,0.33909678,-0.0039979275,0.15439671,0.8825644552707672,3203,6559744,26046.112000153866,6559744
375.64,23.93,271,0.005321843,0.05029297,0.29828587,-0.0031340604,0.052321393,0.8815705999732018,3204,6561792,26053.665890772827,6561792
374.63,24.07,272,0.0033289932,0.03466797,0.3184407,-0.0053991764,0.111923,0.9673174992203712,3205,6563840,26061.188431413844,6563840
382.83,24.87,264,0.012228805,0.084472656,0.34250465,-0.0021757716,0.07646128,0.9487026073038578,3206,6565888,26068.927114900667,6565888
382.83,24.7,259,0.018201934,0.10660807,0.3086802,0.0014575607,0.10152847,0.958518173545599,3207,6567936,26076.822481886018,6567936
385.61,25.15,259,0.0064395894,0.061523438,0.39736247,-0.006122315,0.12773722,0.8746680617332458,3208,6569984,26084.700409271754,6569984
387.43,25.57,266,0.0072784233,0.067220055,0.3538735,-0.0006771206,0.07905248,0.9259658679366112,3209,6572032,26092.387151725125,6572032
383.81,25.22,276,0.0074846256,0.06673177,0.3549111,-0.003763017,0.20161755,0.7248039543628693,3210,6574080,26099.80389248673,6574080
380.04,24.82,269,0.008308523,0.06542969,0.31862983,-0.0005119476,0.1972974,0.9519669450819492,3211,6576128,26107.411247116048,6576128
383.08,25.09,269,0.009304366,0.07845052,0.3248349,-0.004198698,0.076712824,0.8657362014055252,3212,6578176,26115.01070097275,6578176
379.12,24.94,264,0.0062593105,0.06363932,0.31632343,-0.0037348096,0.13965611,0.9651457779109478,3213,6580224,26122.747978423722,6580224
380.94,25.24,252,0.0071928413,0.04736328,0.30134323,-0.0014464939,0.08812431,0.9192405715584755,3214,6582272,26130.844631450716,6582272
378.11,25.23,258,0.0046682153,0.042317707,0.30741307,-0.0044336156,0.0684758,0.9770860522985458,3215,6584320,26138.77813468408,6584320
382.26,25.35,276,0.011050902,0.08154297,0.300146,-0.0013410134,0.060527746,0.9588542096316814,3216,6586368,26146.18007589178,6586368
383.94,25.52,260,0.02636747,0.11930338,0.26883236,0.004287326,0.05757362,0.9504015855491161,3217,6588416,26154.05202463502,6588416
384.72,25.6,267,0.0068330443,0.059733074,0.3441271,-0.0044984263,0.0818676,0.9663782566785812,3218,6590464,26161.723113791086,6590464
386.54,25.72,264,0.013560607,0.083333336,0.31734467,-0.0006985599,0.07744088,0.9289150461554527,3219,6592512,26169.47222301876,6592512
390.12,26.33,267,0.016868955,0.0999349,0.2998061,0.005199077,0.28164074,0.7684436738491058,3220,6594560,26177.134248294868,6594560
390.12,26.35,271,0.0076992777,0.055989582,0.34195444,-0.006486947,0.09454789,0.9454698413610458,3221,6596608,26184.66885201307,6596608
393.6,26.59,262,0.011839722,0.07877604,0.3385367,-0.0021542397,0.08552357,0.8678173571825027,3222,6598656,26192.46500195004,6598656
387.8,26.19,266,0.003864265,0.04313151,0.33470345,-0.0029416976,0.22157718,0.9064298272132874,3223,6600704,26200.153384163044,6600704
388.31,25.84,265,0.0067895134,0.05126953,0.334561,0.003417976,0.2940409,0.9180400297045708,3224,6602752,26207.8551427708,6602752
388.31,25.83,268,0.0066956617,0.059244793,0.3655636,-0.004745198,0.10418271,0.8816770762205124,3225,6604800,26215.491647900082,6604800
387.21,25.73,263,0.004414077,0.044921875,0.36222783,-0.0046806247,0.2610421,0.8360225409269333,3226,6606848,26223.262508310843,6606848
385.39,25.86,256,0.009441988,0.057291668,0.34963825,-0.0069422107,0.12784824,0.9178633317351341,3227,6608896,26231.26194265997,6608896
382.56,25.32,257,0.013534255,0.09000651,0.34629118,-9.253171e-05,0.13047682,0.9490218758583069,3228,6610944,26239.22372428095,6610944
386.18,25.53,270,0.006287822,0.0476888,0.33122358,-0.0038770586,0.16792573,0.9018870368599892,3229,6612992,26246.79040754307,6612992
392.25,25.87,264,0.0030124139,0.030273438,0.3121467,-0.0028848425,0.22467552,0.8113630563020706,3230,6615040,26254.522642992903,6615040
392.25,25.69,264,0.009613608,0.05826823,0.31895062,-0.003652387,0.14920409,0.8893475756049156,3231,6617088,26262.279875596054,6617088
395.08,25.92,265,0.001434384,0.015136719,0.314057,-0.0025993316,0.077404045,0.963125329464674,3232,6619136,26269.98723309394,6619136
397.91,26.27,265,0.0029579478,0.028320312,0.33717358,-0.005391436,0.11221758,0.8921088352799416,3233,6621184,26277.71100952197,6621184
397.91,25.99,260,0.00730913,0.06461588,0.3013411,-0.0018405998,0.20232408,0.906203143298626,3234,6623232,26285.577258187812,6623232
400.74,26.55,264,0.003091952,0.029785156,0.3570327,-0.0034416753,0.07712182,0.8700684010982513,3235,6625280,26293.3156244508,6625280
400.74,26.27,281,0.0034790502,0.03515625,0.35773405,-0.0054538865,0.11543257,0.9376733563840389,3236,6627328,26300.603294899687,6627328
