eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
412.84,29.86,361.68,19.51,145,0.0010084488,0.012410481,0.15493806,-0.0019819534,0.042639982,0.9801895152777433,2333,19111936,125901.87542245537,19111936
412.28,29.39,369.42,20.15,143,0.0037196872,0.030151367,0.15041433,-0.0009163462,0.06780621,0.9231084585189819,2334,19120128,125959.08866061084,19120128
412.57,29.16,359.47,18.73,145,0.013403658,0.061157227,0.13113478,0.0029125188,0.032838497,0.9804028291255236,2335,19128320,126015.27123136725,19128320
409.03,29.29,377.71,19.79,145,0.00905166,0.062093098,0.17238116,0.001250124,0.09648492,0.9187353998422623,2336,19136512,126071.66917010397,19136512
405.72,28.83,385.91,21.13,145,0.007414834,0.048543293,0.1432081,0.0015563079,0.13314064,0.9287172928452492,2337,19144704,126127.83548373356,19144704
404.76,28.4,384.96,20.47,145,0.003621446,0.027709961,0.1444292,-0.0014522038,0.08317208,0.9575127512216568,2338,19152896,126184.33158300817,19152896
402.5,28.16,380.93,20.36,140,0.00658793,0.041056316,0.13812737,-0.001305248,0.10393267,0.9583580829203129,2339,19161088,126242.60079406202,19161088
402.5,28.45,378.09,20.54,144,0.0026337057,0.02718099,0.14086543,-0.0012456736,0.040420786,0.9753879848867655,2340,19169280,126299.10454254597,19169280
400.62,28.6,379.91,20.88,144,0.01567824,0.06844076,0.13022067,0.0048192884,0.041826587,0.9875009162351489,2341,19177472,126355.82300609257,19177472
403.69,29.05,364.19,19.59,144,0.0014417991,0.014567058,0.13744889,-0.0020942118,0.13301556,0.9103744029998779,2342,19185664,126412.36635652464,19185664
406.76,29.71,362.0,19.8,144,0.0025051609,0.024698893,0.12863293,-0.0011179345,0.071253896,0.9377575442194939,2343,19193856,126468.87480174005,19193856
402.78,29.35,359.53,19.83,145,0.0067281784,0.044759113,0.13072412,0.00034696548,0.10019622,0.9786609522998333,2344,19202048,126525.20526269078,19202048
399.42,28.6,353.68,19.14,145,0.0042289607,0.030354818,0.13319577,-0.0023607737,0.19161303,0.8752161264419556,2345,19210240,126581.6573870387,19210240
402.25,28.62,356.48,19.05,141,0.0025883438,0.022420248,0.13687335,-0.0012522445,0.07600888,0.9703147672116756,2346,19218432,126639.35757843405,19218432
402.49,28.64,372.3,20.44,142,0.0019244583,0.020100912,0.13205066,-0.0021244343,0.03830981,0.9591095708310604,2347,19226624,126696.65283680428,19226624
402.49,28.76,364.39,19.83,145,0.0016256064,0.01936849,0.12178913,-0.0008514085,0.024141883,0.9658393077552319,2348,19234816,126753.14310328197,19234816
404.53,28.97,368.59,20.45,144,0.01374877,0.06644694,0.13477716,0.0024176808,0.19172221,0.9085632190108299,2349,19243008,126809.75240000803,19243008
409.55,29.43,367.25,20.81,144,0.009986595,0.054972332,0.14761275,-0.0001455124,0.06451454,0.936011977493763,2350,19251200,126866.4305639863,19251200
407.59,28.94,355.75,19.29,146,0.008149754,0.0538737,0.15955684,-0.0006520957,0.21441157,0.8900895863771439,2351,19259392,126922.50514888112,19259392
404.19,28.68,364.24,20.16,144,0.004757619,0.03910319,0.142424,0.00036991332,0.08320493,0.8979121446609497,2352,19267584,126979.06523037422,19267584
401.36,27.96,372.59,20.56,145,0.0013653456,0.017171225,0.1491666,-0.0019954555,0.037278835,0.9748471640050411,2353,19275776,127035.23389101494,19275776
407.81,28.53,381.97,21.06,144,0.0010735934,0.012980144,0.13416004,-0.0019847837,0.028866522,0.9629278369247913,2354,19283968,127091.94819478597,19283968
408.98,28.84,392.22,21.98,144,0.0008877444,0.0119222,0.12966938,-0.001680152,0.027393153,0.9704037923365831,2355,19292160,127148.82654527295,19292160
413.77,29.71,393.36,21.81,145,0.0010948506,0.013224284,0.14101629,-0.0017397488,0.041872606,0.9701247364282608,2356,19300352,127205.31582892593,19300352
417.17,30.19,392.86,21.48,147,0.002128848,0.029134115,0.14511378,-0.00036144737,0.026549175,0.9698528982698917,2357,19308544,127260.8648395259,19308544
420.0,30.63,393.72,22.2,144,0.0023817795,0.026896158,0.13130274,-0.0010652283,0.040726606,0.9696768093854189,2358,19316736,127317.4601312913,19316736
420.0,30.82,380.08,21.07,144,0.0028443523,0.032877605,0.15626408,-1.6210446e-05,0.02868262,0.9575200639665127,2359,19324928,127374.32119499147,19324928
420.0,30.47,379.64,21.21,144,0.003804962,0.034016926,0.13255796,-0.00057373627,0.029338172,0.9773174710571766,2360,19333120,127430.98657904938,19333120
420.0,30.49,380.69,21.93,145,0.004084002,0.038085938,0.1543446,0.0007785514,0.025785118,0.9590070843696594,2361,19341312,127487.44951247051,19341312
417.17,30.3,376.52,21.03,144,0.014403813,0.06705729,0.13158314,0.0019253591,0.037168548,0.9793331529945135,2362,19349504,127543.99014412612,19349504
415.49,30.14,361.19,19.12,143,0.0017197412,0.018351236,0.130616,-0.0006169519,0.062386956,0.9359805211424828,2363,19357696,127600.98047064431,19357696
415.49,30.1,360.08,19.46,144,0.007621199,0.038655598,0.11080483,0.0021714414,0.027415738,0.9745985399931669,2364,19365888,127657.63951006718,19365888
408.87,29.28,352.81,17.36,144,0.014890552,0.06730143,0.14113602,0.0026029416,0.06305974,0.9745843652635813,2365,19374080,127714.43118792865,19374080
408.87,29.23,340.53,16.24,144,0.0022434136,0.024780273,0.14604983,-0.0008882135,0.052605722,0.974950710311532,2366,19382272,127771.16702910606,19382272
408.3,28.91,346.41,17.42,147,0.001537995,0.013020833,0.13050295,-0.0012515235,0.124289535,0.8515439182519913,2367,19390464,127826.87213424966,19390464
408.37,28.86,342.56,16.23,145,0.0024510252,0.024536133,0.13169844,-0.0017316389,0.13911682,0.9224283918738365,2368,19398656,127883.25862461887,19398656
405.54,28.57,343.81,17.45,144,0.0030830724,0.021769205,0.1401745,-0.0026799578,0.13946258,0.8967753499746323,2369,19406848,127939.94811443053,19406848
409.33,29.11,351.86,18.7,144,0.0065434296,0.045125324,0.14515232,0.00016210966,0.05432127,0.9569140039384365,2370,19415040,127996.52204249427,19415040
409.33,29.1,354.67,19.18,145,0.0218726,0.09171549,0.14572112,0.0059063495,0.031784896,0.9688316024839878,2371,19423232,128052.73772689793,19423232
412.73,29.69,373.03,20.66,144,0.0040657646,0.021199545,0.13231671,-0.0019554014,0.047075372,0.9607520662248135,2372,19431424,128109.35504476819,19431424
414.34,29.87,380.66,20.89,146,0.0017140642,0.018676758,0.13190784,-0.002319738,0.022160627,0.9730254542082548,2373,19439616,128165.21877088025,19439616
413.17,29.84,384.53,21.46,145,0.0043440494,0.025065104,0.14251249,-0.001421275,0.12164905,0.9346722736954689,2374,19447808,128221.40232225414,19447808
413.17,29.59,375.94,20.87,146,0.00882483,0.045369465,0.15577516,-0.0015652716,0.06242081,0.9691299498081207,2375,19456000,128277.35849163402,19456000
411.56,29.63,368.46,21.13,145,0.0075256564,0.038533527,0.1376129,-0.0016794042,0.14104362,0.912912130355835,2376,19464192,128333.68572964985,19464192
409.95,29.21,368.59,21.41,145,0.012460227,0.042073566,0.13496096,0.0002765491,0.08859406,0.9341537058353424,2377,19472384,128389.94853880908,19472384
408.56,29.25,368.17,20.96,146,0.019235326,0.0744222,0.14726053,0.0039615077,0.099308036,0.9000985324382782,2378,19480576,128446.04787721019,19480576
406.9,29.69,372.11,20.58,144,0.0023502118,0.024414062,0.13661416,0.00026951623,0.04553479,0.9794805143028498,2379,19488768,128502.75904703513,19488768
409.73,30.07,381.51,21.35,144,0.000894083,0.011027019,0.13758123,-0.0013167612,0.038507536,0.940123438835144,2380,19496960,128559.27756348625,19496960
407.7,29.6,363.38,19.85,145,0.002995168,0.021484375,0.13496967,-0.0013768701,0.15358517,0.8829700276255608,2381,19505152,128615.54462674819,19505152
409.31,29.76,357.35,19.56,145,0.0035811316,0.034383137,0.14812504,-0.00017223445,0.050884683,0.957211297005415,2382,19513344,128671.95855325181,19513344
407.87,29.43,344.5,17.8,146,0.011783972,0.048909504,0.1769901,0.00076934515,0.05488503,0.9784853309392929,2383,19521536,128728.01413298119,19521536
413.29,29.32,348.71,17.76,145,0.012421428,0.05525716,0.16328253,0.0018017235,0.10588952,0.9078629687428474,2384,19529728,128784.46308729239,19529728
413.29,29.32,355.96,17.87,145,0.0017215032,0.017130533,0.15851597,-0.0021077332,0.033571836,0.9468618482351303,2385,19537920,128840.85054440703,19537920
416.93,29.92,355.49,17.65,144,0.0017235785,0.01900228,0.16982019,-0.0016159635,0.05590302,0.9450424276292324,2386,19546112,128897.3958685631,19546112
416.93,30.24,357.55,18.75,146,0.0029582253,0.034261066,0.16488527,-0.00082941604,0.035112705,0.9728390444070101,2387,19554304,128953.48211189639,19554304
419.76,30.59,364.67,19.66,145,0.0041036396,0.03422038,0.14468472,0.00060073007,0.022985032,0.9721957482397556,2388,19562496,129009.85676936153,19562496
420.0,30.91,367.1,19.55,146,0.015357077,0.0670166,0.14260256,0.0058081127,0.03499468,0.9591463394463062,2389,19570688,129065.83216086496,19570688
416.36,30.83,363.65,19.32,144,0.009065367,0.05171712,0.15433928,0.0029869352,0.087296,0.955436646938324,2390,19578880,129122.48588077258,19578880
413.53,30.4,370.8,20.54,144,0.0048830733,0.028971354,0.1524523,0.00015441293,0.046987426,0.980175081640482,2391,19587072,129179.18316813651,19587072
410.7,29.71,361.52,19.44,144,0.001660765,0.016113281,0.14229971,-0.0023041966,0.037268225,0.9756602607667446,2392,19595264,129235.71678657737,19595264
410.7,29.93,365.56,20.29,145,0.0038802887,0.029174805,0.14545693,-0.00058383617,0.03355053,0.9629270657896996,2393,19603456,129291.97596549708,19603456
407.87,29.97,364.09,20.04,146,0.0012514951,0.014038086,0.15520401,-0.00170031,0.027728042,0.9830963611602783,2394,19611648,129347.87441514619,19611648
408.68,30.07,371.84,21.06,145,0.002670333,0.023111979,0.16562878,-0.0022704748,0.02431945,0.9829299412667751,2395,19619840,129404.36290756334,19619840
411.51,30.48,373.01,20.82,144,0.0019217156,0.021647135,0.1633585,-0.0015120519,0.038130496,0.9515654295682907,2396,19628032,129460.9591723606,19628032
408.68,30.51,359.57,20.42,145,0.0034503948,0.033528645,0.15099925,-0.002029613,0.032429863,0.9851960763335228,2397,19636224,129517.28444538638,19636224
405.85,30.35,369.06,20.6,145,0.0072184303,0.0505778,0.13681968,0.0012431423,0.04307038,0.9877994814887643,2398,19644416,129573.76760135964,19644416
405.28,30.31,367.14,20.34,146,0.008333854,0.040161133,0.11533857,-6.7015258e-06,0.1164242,0.8910031616687775,2399,19652608,129629.73549775593,19652608
408.11,30.2,350.13,18.36,143,0.0066173687,0.036905926,0.11470831,-0.0010207581,0.036291268,0.9710838496685028,2400,19660800,129686.79906915687,19660800
408.11,30.32,350.52,18.42,145,0.001074845,0.011433919,0.121717304,-0.0017828988,0.021693297,0.9774276856333017,2401,19668992,129743.18768812157,19668992
410.94,30.72,341.83,18.15,145,0.0021673332,0.022338867,0.13104449,-0.0025476373,0.025059633,0.981124397367239,2402,19677184,129799.50928747561,19677184
413.77,30.84,342.42,18.19,144,0.004960621,0.036254883,0.14012979,-0.001006466,0.04900284,0.9647557325661182,2403,19685376,129856.03925958928,19685376
413.84,30.74,354.61,19.14,145,0.013821279,0.03129069,0.13980195,0.0003132856,0.119874276,0.9172932878136635,2404,19693568,129912.47048395127,19693568
412.54,30.98,353.01,18.78,144,0.005972116,0.045735676,0.14042401,0.0005075798,0.09285549,0.9182916432619095,2405,19701760,129968.969578485,19701760
406.43,30.09,353.48,18.88,144,0.0058231275,0.051879883,0.17072642,0.0005360081,0.20366895,0.8372734189033508,2406,19709952,130025.59107133001,19709952
402.44,29.36,343.31,17.68,144,0.0014569234,0.0139973955,0.15923457,-0.0022023309,0.14797646,0.8864899128675461,2407,19718144,130082.3534553172,19718144
399.61,29.14,348.16,18.04,144,0.0037091998,0.020467123,0.15912828,-0.0012912088,0.059776593,0.9666376039385796,2408,19726336,130139.12366245408,19726336
395.03,28.65,344.06,17.19,137,0.0020091769,0.019978842,0.16356792,-0.002103715,0.12897654,0.9310947582125664,2409,19734528,130198.62973490357,19734528
388.67,28.05,345.81,17.57,144,0.002585564,0.027954102,0.17113392,-0.0011519532,0.17279907,0.925938606262207,2410,19742720,130255.14555692859,19742720
388.54,28.26,343.33,17.64,144,0.0024639557,0.025187174,0.15812354,-0.0016043657,0.11231228,0.9494371898472309,2411,19750912,130311.81187316962,19750912
389.08,28.28,341.36,16.92,145,0.0012961967,0.016235352,0.18188588,-0.0019730553,0.054349516,0.9713283944875002,2412,19759104,130368.19610129762,19759104
392.48,28.8,340.72,17.65,144,0.0066179703,0.047403973,0.16459751,0.0005042278,0.06470785,0.9725420735776424,2413,19767296,130425.01753466204,19767296
392.78,28.47,336.5,17.51,145,0.004581439,0.042195637,0.17239296,-0.000112156464,0.2198238,0.9199129715561867,2414,19775488,130481.45640501287,19775488
